review,sentiment,label
"Hail Bollywood and men Directors !<br /><br />Really this is the ultimate limit in utter sacrifice made by Indian Woman !!<br /><br />Viewing the current state of affairs in India where The wives are becoming more vicious day by day and are very possessive about their husbands - the Directors ..also can be called Uncle Scars (refer movie The Lion King) came up with a very new concept on how both the kept and the wife can live together happily ever after sharing everything between themselves ...including the spermikins !!<br /><br />Story line : Married couple - very happy - but accidentally a mishap happens and wife has a miscarriage - lost the foetus along with the capacity of ever becoming a mother !<br /><br />Now in in India, the in- laws usually drive away the daughter- in- law if she fails to give them an heir ! So the wife hits upon a major plan - surrogate mother...but the scientists intervened - ""Sure artificial insemination"" - NO said the artist (Director actually) - ""Neighbourhood will come to know that the daughter - in - law is barren so they are going for surrogate mother !!<br /><br />Neighbours ! society !! gosh the same ones who watch Fashion TV day and night - watching girls between the age group of 14 to 40 ...al in bras and panties - well those neighbors suddenly take an upper hand in family planning and decision making !!<br /><br />SO the wife sends away her husband to a beer bar where girls are dancing on the stage - all mostly uneducated and illiterate - but men love such women as they can satisfy their egos a lot !<br /><br />He hires the lead dancer in the pub - asks her to bear his baby - in exchange for money - she agrees - she comes home - becomes pregnant - wife and kept - both co-exist in the same house - in the mean time the prostitute also gets a taste of household life - so much caring people around - she misses them all and cries silently !! In the mean time - no one in the family comes to know that the real daughter in law is roaming around with a pillow beneath her petticoat !!- the mother or other elderly people never took her for check-ups - nor did they try to feel the baby's movements in the womb !!",negative,0
"If they had a Zero out of 10 I would of entered it. Everyone involved in this film should be ashamed of themselves taking money from the public. I don't know how films like this get released Video or Pay Channel. I am disappointed in Vincent Gallo. Val Kilmer was in it for about 8 minutes, so I can't get that mad at him. Only the person who listed him to be the star in it. It is like Marlon Brando in Superman.There is no plot except Gallo searching and finding his friend in the catacombs. Why they were searching for the gates of hell only the director knows. They should of kept this film in Moscow and burned it for fire to keep all the homeless extras warm for the night. There is nothing more to say about this film that all the other reviewers have written. I wish I could forget this movie it hurts my brain.",negative,0
"This was an awful movie. Basically Jane March was a half-Korean North Korean spy sent by Kim Jong Il to do something horrible to the American forces in South Korea. She becomes a maid for an American military family, they all regard her as being Korean even though she looks more white (I believe the actress is either 1/4 or 1/8 Southeast Asian, not at all Korean), and the teenage boy of the household starts out hating her and ends up sleeping with her. The way Korea and the U.S. military in Korea is depicted is completely insane. Of course, the screenwriter and the director were obviously white men who've never spent a day in Korea prior to this movie and had no intention of showing any real insight into life in Korea for either Koreans or American GIs and instead just tried to fulfill their pathetic Asiaphile fantasies without any regard to how completely unbelievable it made the movie. Anyone who's ever been to Korea will know this is utter garbage. In the end the North Korean honhyol spy-girl gets killed, in an obvious ""paying for her sins"" way. Very bad film with a made-for-TV feel to it.",negative,0
"Maybe here in Sydney we are all poop side down and as a result we get to lap up floaters like this s-eek!-uel in classy theaters. Released here in 1980 this hilarious all-tar drama was greeted with howls of delight at the session I attended. In fact the audience were so into the ludicrous antics on screen it played like a Rocky Horror session. Within 5 minutes we all knew it was a real disaster: the tug boat scene where you can see the buckets of water tossed in from off-set. after that it was every patron for himself and the cinema rang with advice, cheering for bad acting and oo-waah reactions. The gunfight in the hold among the crates is especially idiotic and allows drunken viewers with friends in altered states also watching to contribute appropriately. I call these films with Michael Caine his holiday house films as I always reckon he agrees to do them because he has seen a house he likes and doesn't want to spend his savings. Like Jaws 3 or 4 or whatever it was called.",negative,0
"I was fascinated as to how truly bad this movie was. Was the viewer supposed to learn something, or reflect on anything here? What was up with the pumpkins? Was I supposed to be impressed with the motel shots? Does it matter that there are some garbage bags on a rooftop across the street of a hotel? Why does the narrator unsuccessfully mock the people he interviews (it is so obvious that he edited out the really informative parts of his interviews to achieve mockery). The best part of the movie was the interview with the film professor who tells us how bad this movie will be even before it is finished.<br /><br />I am truly amazed. I believe that the creator is struggling to become an intellectual or is trying to impress the intellectual community.",negative,0
"Most American remakes of European films are pretty poor, but this is in a league of its own. In fact this might even be the worst (Sandra Bullock) movie ever made. I daresay I might have passed it off as just another innocuously bad Hollywood thriller had I not seen the Dutch original, SPOORLOOS. The altered ending here is stupid enough (and executed with particular ineptitude), but a far worse crime than that is removing all the intelligence and depth of character that marked out the original as a classic. The real horror to be found here is in the fact that the same man who directed SPOORLOOS is responsible for this atrocity. Will the real George Sluizer please stand up?",negative,0
"The story by Norman Maclean is a masterwork; Redford's film is a mediocrity. He adds banal scenes of the Maclean brothers going over a falls and of them double-dating in a seedy bar that were not even hinted at in the story. The cipher, Brad Pitt, trying to play the charismatic Paul Maclean, a genius outdoors, proves either risible or depressing, depending on what the original story meant to you. Some of the fly casting scenes are beautiful. Also, Tom Skerritt as the father and Craig Sheffer as Norman are strong and masculine, as men were once expected to be. None of the women make an impression in the film, which is regrettable, because Maclean loved the women in his story and made this clear, even poetic.",negative,0
"This thing takes the horny teenager genre, very poorly respected to begin with, and completely flushes it down the toilet. The only people I would even consider recommending it to are teenage girls, for a ""revealing"" scene in a boys' locker room. And in the end I wouldn't make such a recommendation. To do so would be to contribute to the delinquency of a juvenile. An absolute piece of garbage with utterly no redeeming qualities.",negative,0
"Director F.W. Murnau wisely stuck with the silent film medium he knew so well to cover this story of native islander life in the South Seas. The documentary style works very well for the first half of the movie. The landscapes are beautiful, and the daily life activities of the islanders are interesting to watch. The film loses momentum, though, when it begins to concentrate more on the narrative story of two doomed lovers. The storyline just never gets that interesting, despite being handled well by Murnau. Won an Academy Award for best cinematography, although the award probably should have been for best scenery. You can't really credit the DP for getting to shoot in such a beautiful location.",negative,0
"When a friend gave me a boxed set of ""12 Amazing Scifi/Horror Movies!"" I was understandably a little cautious. But, since the item was a gift, I really didn't truly pay my common sense much heed. After all....movies for free! So what if they are a little ropey. After much consideration, Alien Intruder was the first of those movies. Ironically, it was first choice because it looked the best of the bunch. All I can say is, if this is the best of them, I shudder to think what the rest are like.<br /><br />On the surface, it had some good things going for it. Four (count 'em!) actors that I was familiar with. Billy Dee Williams, Tracy Scoggins, Maxwell Caulfield and Jeff Conaway. I told myself...""Billy and Tracy have been in some good scifi (Star Wars and Babylon 5, respectively) so they wouldn't sign up for a turkey. Max is a veteran soap actor who never really managed to break into film....but not too shoddy an actor. An Jeff....well...he's done the good and the bad as far as films and TV go."" I was soon to discover that Jeff had decided to add ""the ugly"" to his repertoire of movies.<br /><br />The first clue was in the opening scenes. Jeff mugs his way with gusto through an ""I'm mad"" scene before finally killing himself. An amusing cameo performance, really. Unfortunately this is, without much exaggeration, the highlight of the film. It goes downhill from there.<br /><br />Next up we have the commander of the mission (Williams) who is being sent out to see what happened to Jeff and his crew busy picking his new shipmates from among the ranks of the criminal element. But this assortment aren't so much the Dirty Dozen - more like the Unconvincing Foursome. Plus, one of the crims, a computer hacker, is shown in his cell working away on a laptop computer. Isn't that a bit like letting a murderer run a gun shop in the slammer? Pretty lame prison, if you ask me.<br /><br />When they finally take off the effects are truly horrible. It looks like the spaceship model was knocked up in an afternoon by some bored 8 year old who had parts left over from his Airfix kits.<br /><br />But the horror doesn't stop there. Whilst on route to the area where Jeff's ship vanished, the criminal crew are rewarded for their good behaviour by being given weekends of virtual reality, in which they indulge their male fantasies. All well and good, and the use of scenes from their fantasies serves as an introduction to the ""Alien Menace"" which begins to appear there. But did they have to drag it out for quite sooooo loooooong? Alien Intruder? Alien Boring, more like.<br /><br />Finally they make it to G-Sector and the alien presence makes them fight against each other for her affections until only good old Max is left. The ending, in truly optimistic rubbish film vein, hints at a sequel - as if! Also making an appearance in this movie is a character I'll nickname the ""Sweatdroid"". He's supposed to be an android, but apparently that fact was lost on the make-up crew, who provided him with sweaty features at any opportunity. But don't worry, he's just there to make up the body count numbers at the end.<br /><br />Williams and Scoggins, to be truthful, do very little in the film. They only just barely stay awake, let alone act. And, as I mentioned earlier, Jeff gets an early trip to the showers, so his manicness isn't allowed to enlighten much of the film. Max tries his best, as do a couple of the other cast members, but the movie is just direly atrocious, to be honest.<br /><br />The one, and only, half-way imaginative thing this movie offers is the ship naming convention. They are all named after musicians - Holly, Presley, Joplin. The rest of the film is bland and uninspired.<br /><br />Made in 1992, I had thought, on initial viewing, it was one of those 80's straight-to-video jobs. Looks like they still made crap movies well into the 90's, it seems.<br /><br />It's best avoided. Even as a beer n chips movie this film is a stinker, but at least you can fast forward it, I suppose.",negative,0
"Yeah, that's right. If I were to ask my friends this question: ""What's the worst movie you have ever seen?"" They might reply something like ""Armageddon"" (can you drill the hole?!?), ""Shriek"", ""Plan Nine From Outer Space"", ""The Medallion"", ""Scooby Doo"" etc... No - Don't get offended by this by thinking you have seen something that might be in the same department of naturally produced human fertilizer that this movie is in. If the worst movie you can think of is, let's say so bad it really pisses you off; then you know nothing my friend.<br /><br />Crazy Six... I remember the day me and a buddy of mine went to the local video store to rent a movie. Both of us had already been through most of the movies in there, and on the ""new movies""-shelf we see it staring at us. ""Wow, there's some good actors here man. Says something about mafia, lets just get it and get out of here"". This was without doubt the worst movie mistake in my movie loving life. It was also the worst mistake for everybody else: movie lover or not.<br /><br />Watching this movie is as fun as watching a glass of ice cold water (or ice-tea....) until it reaches room temperature. Watching this movie will make you dream an eternal dream of death, if death is just blackout light and nothing, and then you realize you are just staring at your TV-monitor. Not staring. You are actually paying as much attention that is humanly possible. This is no joke.<br /><br />This movie is the perfection of making a bad movie. It's not the kind of bad you can watch, point and laugh of, its the kind of movie that is so bad you actually have no chance of ever get out of your memory. Unless perhaps you use electric shock therapy to clear out the brain. .... ... (Hey! That might be something similar to how I remember me and my buddy felt after watching it....)<br /><br />Best regards from me to you Albert Pyun.<br /><br />-Joergen",negative,0
"Don't get me wrong. I've got a considerable soft spot for the works of Charles Band, both as producer and director. But you've got to raise an eyebrow when the man who was willing to put his name to ""Dollman Vs The Demonic Toys"" sticks a pseudonym on anything. As a bit of bad-movie fun, ""Head Of The Family"" is rather lacking, although it is better acted than you might expect. Jacqueline Lovell is a definite talent who deserves better than these kinds of movies. J.W. Perra is also quite funny as the titular monster, though for such a superintelligent being he does get hoodwinked quite easily. Y'know, I'm nitpicking because the rest of the movie is so sharp and witty of course....<br /><br />And having a lead character called Lance Bogan? Nice one guys. We didn't know you Americans knew that piece of slang!",negative,0
"This movie makes me want to throw up every time I see it. If you take the first movie, and reverse the plot (ariel wants to leave the sea, her daughter wants to go to the sea), take the same characters and give them new animals and new names, and then throw in crappy animation and the biggest suck factor, possible, you get the little mermaid 2. Its basically a copy of the first movie with a reversed plot. I'll take you through the horror of it step by step. These are the people from the 1st movie: First of all, Prince Eric is still prince eric, with about 3 lines in the whole movie. Ariel is uptight, annoying, and is not the carefree, headstrong spirit we saw in the 1st. In fact, she is the exact opposite. Sebastian is still sebastian only less cute, less convincing as being stressed out, and the jokes just aren't funny anymore. Flounder has about 2 lines. He now has kids and he talks with a dumb nasal voice. Scuttle is still dumb scuttle only not funny. King Triton's character is probably the best, he still retains the intimidation and love for his daughter, Melody. Ariel and Prince Eric appear not to give a hoot about their daughter. <br /><br />Like i said, all they did was use the characters from the first movie and copy them. This is what they did: Ursula- The new evil villain is Morgana, Ursula's sister who feels like she always lived in Ursula's shadow. I wouldn't be scared of her if she showed up at my doorway with a knife. She can't do anything right and she's a failure as a villain. She has the same voice ursula did. Sebastian & Flounder - Have been replaced by probably the most stupid sidekicks, Tip & Dash, a walrus and a penguin. They try to be hero's but always fail when trying. the plot is so predictable. They become heroes at the end. Yawn. Flatson& Jetsom- Now replaced by a shark who was turned about 10x smaller by triton. Hes really bad too. Morgana and the shark (sharkbait, I think was his name) have no chemistry, good or bad. Ariel-Ah, Ariel. Our lovely mermaid was replaced by her un-lovely daughter, melody. Melody cannot sing, her voice is about 2 octaves higher than it should be, and you want to punch her in the face because shes so fake sugary sweet. She wants to go to the sea, she is clumsy and the kids make fun of her, she has to go find herself. yawn.<br /><br />Not only is the movie boring and unoriginal its so simplistic when you watch this movie you will gasp at how bad it is. Certain parts of the movie make you want to call Disney up and demand why such a horrible movie was made as a sequel to such a wonderful original.<br /><br />Basically, comparing the little mermaid 2 to the little mermaid is like comparing and Ed Wood movie to Casablanca. Don't ever watch this, not even when your bored.",negative,0
"Very slow, dull, enigmatic film. MAybe the kind of film Jean-Luc Godard would have made had he been Italian. Certainly conveys how tedious, repetitious, joyless and empty a person's life can be, but I don't usually go to the cinema to find that out! The plot (such as it is) doesn't convince. Why a gorgeous hotel receptionist (an exception to the dullness of the film) would be the slightest bit interested in a moody, chain-smoking, silent loner who speaks in 'deep' aphorisms baffles me. Very difficult to feel any sympathy with the main character. One feels like shaking him by the throat and telling him to 'snap out of it!'. His brother is a much more human character. The ending is inconclusive and puzzling. Everyone in the cinema (when I saw the film) went out muttering about how they nearly fell asleep. Of course, it shouldn't have to be a Hollywood Bruce Willis-style 'shhot-em-up' and 'crash-bang' fiesta, but a little bit of energy and action would have made it a lot more thrilling. One of the best Italian films ever?! Pleease...An art-house, curiosity at best.",negative,0
"First of all I would like to point out that this film has absolutely nothing to see with the Dutch folklore story of the ghost ship that is also called THE FLYING DUTCHMAN. In this film, you will not see a single sailing boat. You will not see sailors, ghosts, or anything remotely exciting. It is not the story of the ghost ship, and I wish they had notified it in the main credits or I wouldn't have watched it, because I really thought it was the film about the legend. It seems many people think the film has to do with the legend of the ghost ship, since the film is listed on the Wikipedia page for the ""Flying Dutchman"" legend... I don't understand why. It is maybe based on the resembling legend called ""The Wandering Jew""? Or maybe did they just adapt the worst parts of the legend? The film begins with a fight sequence that would let anyone hope the film will have battle scenes. Unfortunately, it is the only battle scene of the film. Then you see Daniel Emilfork (who was Krank in City of Lost Children) for about two seconds, and that would let anyone hope the film will have good acting. Unfortunately he is very bad in the film. The same thing can be said about Italian actor Nino Manfredi, who was one of Italia's best actors ever, and who here is condemned to embody a crazy bird wrangler with no back story whose only purpose is to seem to be the ""wise man"" of the film. And boy, does that film need wiseness! Every other character of the story seems to enjoy swimming in excrement, yelling, torturing others (in excrement), fornicating (in excrement) or laying in excrement some more just for the fun of it. It seems to be such fun that each character of the story gets to have his or her turn being dumped in feces at a point or another. Coming from a Dutch director, you might think that extreme dirtiness and shockingly real filth are necessary elements in a period piece, elements which contributed to make Dutch filmmaker Paul Verhoeven's film, ""Flesh + Blood"", such a great film. The thought of ""Flesh + Blood"" would let anyone hope that a film similarly filthy and visually straight-forward would be good. Unfortunately, and unlike ""Flesh + Blood"", there is no dramatic progression, no fights, no good acting, and put simply, no ""Flesh and Blood"". The photography, as the opening sequence unfolds, is well-done and enticing. This too, stops very early in the film. The music, from Nicola Piovani (of ""La vità e bella"" fame) is repetitive and annoying, when not irrelevant (it sometimes implies that there is grandeur in a sequence, while on screen the actors are splashing in liquid dung). Throughout the first ""act"" of the film, which lasts nothing less than an hour (!), the film takes place within the same perimeter, which is around the farm where the main characters live. The characters play with excrement a lot, drown in it, play in it. A long period of time elapses through numerous ellipses to allows the main character, a young boy who loves to play in excrement, to become older and play in excrement some more. The bird-man talks a lot to say foolish things in Italian. Spanish conquistadors speak French. Nothing makes sense. Everything is confused and takes hours to happen. Then there is a second act called ""the Ship"", in which we see what might have been a ship, a long time ago, but which is now remains of a ship (covered with excrement did I mention?). The main character, while walking a bit further away from the farm, just happens to run into it, and decides it's really cool so let's live in it. The hunchback who lived in it before is trying to kill him, but he doesn't really mind because (did I mention?) he's not very bright. He thinks the ship can navigate and hopes to sail on it, until more conquistadors show up (at least they seemed to be conquistadors because of the Don Quixote style hats but as I've said it's really confused who's who), make the Dutchman a prisoner, along with the retarded hunchback, and they burn the ship to the ground. The last part of the film, which is really hard to bear for the spectator because it just consists of even more excrement with even more retarded middle-age peasants fighting in it, takes place in a mad asylum. Yet more torture and drowning each other with feces. Yet more loitering for the director, who seems to have definitely given up on his job, or passed onto the second crew camera assistant to do the rest of the job. In the end, a lot of the mentally-challenged new ""friends"" that the Dutchman made die. The woman he had sex with who was his brother's wife to begin with tries to have him meet his son. The Dutchman and his son talk. The film ends after two hours of dungy images and calamitous acting and technical performances. Then the credits roll and the spectator fells immensely free from having to watch atrocious films with no plot that pretend to be something exciting like fantasy films based on legends, while they are nothing but a mere catalog of how full of excrement some films can get when they don't have enough financing powers to put battles instead or even horses.",negative,0
"Thank you Hollywood. Yet another movie classic utterly ruined by a cheap, shallow, effect-heavy and redundant remake. The original ""Planet of the Apes"" was an intelligent and thought-provoking movie with a very clear message. It was a movie that focused almost entirely on dialogue, which sounds very dull but was in fact very interesting. <br /><br />This movie, on the other hand, seems to have done away with pretty much ALL the dialogues. Instead of a great movie we get an incredibly stupid two hour chase movie. Dialogue has been reduced to a mere minimum, character interaction and development are non-existent and most of the time it's extremely hard to figure out what's going on. Instead, we get a bunch of pointless action scenes, some marginally funny one-liners and some very hollow quasi-intelligent conversations. <br /><br />The only thing worth mentioning about this movie is that it looks absolutely fantastic. The make-up of the apes is magnificent, and the sets and backgrounds are beautiful too. However, this does not distract from the fact that ""Planet of the Apes (2001)"" is a very shallow and simplistic movie, filled with paper-thin characters, stupid dialogue and a nearly non-existent plot. Please Hollywood, stop ruining great movies by turning them into senseless blockbusters.<br /><br />Oh yeah, the ending did not make ANY SENSE WHATSOEVER.<br /><br />* out of **** stars, mainly for the visuals<br /><br />",negative,0
"Before Stan Laurel became the smaller half of the all-time greatest comedy team, he laboured under contract to Broncho Billy Anderson in a series of cheapies, many of which were parodies of major Hollywood features. Most of Laurel's 'parody' films are only mildly funny, and even less funny for modern audiences who haven't seen the original movie which Laurel is parodying. Fortunately, 'Mud and Sand' lampoons a movie which is still well known: 'Blood and Sand', starring Rudolph Valentino. 'Blood and Sand' was released only nine weeks before this parody, giving you some idea of how quickly Broncho Billy's movies were ground out, edited and distributed.<br /><br />Various sources (including IMDb) state that Stan Laurel's character in this film is named Rhubarb Vaselino, with a final 'o'. I've screened a print of 'Mud and Sand' with the original titles (in Hobo type font), so I report that Laurel's role is actually cried Rhubarb Vaseline, with an 'e'. But I agree that 'Vaselino' is funnier. Laurel copies the elaborate sideburns which Valentino wore in 'Blood and Sand' (he should've made them longer!), and there's a parody of Valentino's dressing scene from that movie, which made female movie-goers swoon in 1922. A señorita named Carmen in the original film is parodied here as Caramel (a girl I'd like to sink my teeth into).<br /><br />This movie (like the original) apparently takes place in Spain, yet there's a Prohibition gag. Laurel uses a distinctive hat-tipping gesture here which could have become a trademark for him (like Hardy's distinctive necktie twiddle), but I've never spotted it in any other Laurel film. There's some amusing dialogue: Rhubarb Vaseline tells the other matadors to 'Save a bull for me.' When Vaseline becomes a successful toreador, a lackey tells him 'The bull is without, sir' ... which is funny, but I was disappointed that Laurel didn't reply 'Without WHAT?'.<br /><br />There's one funny moment here which almost certainly wasn't planned, when Vaseline shows up for the bullfighter auditions. Laurel swaggers into the bullring, and -- before you can say 'corrida querida' -- he tosses a bull over the fence, where it lands with a thump near the other auditioners. The bull is obviously a fake, but the gag is funny anyway ... and, aye, there's a title card with a joke about 'throwing the bull'. The serendipitous moment occurs when Laurel repeats the gag, and Vaseline slings a second bull over the fence. This one lands on its butt, and balances upright for just an instant before toppling. VERY funny! If somebody planned that gag in this quickie comedy, I salute the unknown gagsmith ... and the tech man who rigged the bull to land in that position. More likely it happened by luck, and the director and editor were smart enough to keep it in.<br /><br />During the silent era, whenever Hollywood made a big-budget feature film which was set anyplace where the people don't speak English, it was a common cinematic device to show a piece of text or an inscription in the local lingo, then dissolve to a shot of the same text in English. I was surprised that this low-budget comedy spent the money to copy that device here: we see a notice-board outside the corrida with a message in Spanish, then it dissolves to the same text in English. Unfortunately, the photography in this cheapo movie is so dark that the effect is wasted.<br /><br />The actresses in this movie are attractive ... including Broncho Billy's wife Leona Anderson and Stan Laurel's common-law wife Mae Dahlberg; the latter briefly does a pretty dance. (Mae had danced in Stan's vaudeville act.) I was surprised to spot Charlie Chaplin's half-brother Wheeler Dryden in a brief role, since Chaplin had nothing to do with this movie. In 'Mud and Sand', Laurel gives a funny performance that's quite unlike his later familiar Stanley character ... but this film is much less funny than his brilliant work with Oliver Hardy. My rating: just 3 out of 10. TRIVIA NOTE: Twenty-three years later, in Stan Laurel's very last American film -- 'The Bullfighters' (1945) -- he again played a Spanish bullfighter (with his Spanish voice post-dubbed). Coincidentally, that film used stock footage from 'Blood and Sand': not Valentino's movie, but the Tyrone Power remake. 'Mud and Sand' is funnier than 'The Bullfighters', but not much.",negative,0
"From the opening dialog and scenes, I knew I knew I was in for a train wreck. Didn't want to look, but couldn't turn away. If it weren't for the meer eye candy of this film, I would have given one star. The fact that the interaction between characters and relationship behavior were so far fetched, added by poor direction and horrible story make this movie nothing more than a low-budget disaster. Money is definitely not a necessity to make a good film. But this movie fails so horribly there was no chance to rebound.<br /><br />If you were stuck out in the woods, your childhood best friend dying from an unknown disease, other friends dying around you, stranded in a strange place, what would you do?<br /><br />A.) Run away from everyone and try your luck on your own. B.) Have sex with your friends girlfriend. C.) Take a hot bath to relax your sorrows to include shaving your legs. D.) Bash in the head your childhood best friend and life-long crush with a shovel. E.) All of the above.<br /><br />According to Eli Roth, none of these answers are that far fetched. In fact, all are plausible and well represented in Cabin Fever. The total lack of reality and illogical attempt at explaining what people would do in traumatic situations throws this film in the bonehead bin at your local rental store. Stay away. Stay far away.",negative,0
"Fatal Contact: Bird Flu in America: 3 out of 10: This movie is both funny and sad. The funny part is fairly obvious as this certainly isn't a sober look at a possible impending crisis. This is a modern version of The Swarm. And much like those killer bees (and the so called killer bee crisis that prompted them) Bird Flu has joined a pantheon of media inspired end of the world scenarios (SARS, Y2K, Global Warming) that simply refuse to actually come about.<br /><br />The sad part is the blatant attempt of the filmmakers to inspire panic. Disease pandemics historically were fairly common after all people didn't all die in their forties from heart disease. Even recent pandemics such as AIDS mirrors the old fashioned VD crisis (Think syphilis) that used to kill more soldiers than bullets.<br /><br />The flu pandemic of the early twenties was a nasty business killing millions but honestly life went on. I wonder if our over dramatic media and their power hungry government allies would allow life as normal today.<br /><br />The movie itself swerves wildly from fairly competent scenes (Triage in grand Central Station) to the ridiculous (Rednecks try to ambush national guardsman in Manhattan).<br /><br />The scenarios themselves are fairly useless as the filmmakers can't seem to decide exactly how contagious the bird flu is or for that matter whether the symptoms are an Ebola style crash or simply a long illness. Indeed one scene will show everyone in bio-hazard suits and the next will have nobody even wearing a mask.<br /><br />The film also patently refuses to actually give any practical advice regarding what to do in a Bird Flu crisis. (Outside of wash your hands, what no duct tape?) The acting and directing are competent for a TV movie but the script is all over the map. Last the movie has a strangely non-exponential death total running on the bottom of the screen. Just like the Swarm did.",negative,0
"It's a good thing I didn't watch this while i was pregnant.I definitely would have cried my eyes out and/or vomit. It was Kind of gruesome mainly disturbing. I personally thought the baby was adorable in its own twisted little way.However as a mom I cringed when Beth stabbed herself in the stomach and when Virgina aborted the child during her 3rd trimester with rusty utensils no less.Also,as an animal lover i almost cried when she scratched the cat to a bloody pulp.However,As creepy and sinister as the baby was I was rooting for it to live.And as twisted as the movie was I am extremely intrigued to see the sequel...... ......... ....... ......... ......... ....... ...... .....",negative,0
"This is a poor, poor movie. Full of clichés, unrealistic moments: punching the air in celebration after putting a fire out, never mind that someone's lost their home and possessions!!, announcing a pregnancy in a bar along with all your mates before telling you in private first, walking on the roof of a burning building for no apparent reason, the stereotypical funerals and strained relationships, the very dodgy, cheesy music at the end, the unrealistic treatment of the girl who was rescued from her apartment, the very unrealistic explosion from that same apartment!! Did they have a couple of oxygen tanks in the attic or something!!? Anyone with an ounce of wit can see that this movie was a joke. It's a pity, because firefighters do an awesome job, and they deserve to have a good movie made about what they do, but not at the expense of common sense.",negative,0
"I question its importance to Queer Cinema as it seems to be more about having a homosexual encounter via violent behavior than making any clear statements regarding homosexuality and violence.<br /><br />Three tales are tangled together in a rather sloppy manner. I found myself trying to untangle the messy narrative in the first 15 minutes, that alone didn't sit well with me. Weak plot points were endlessly repeated as though we might not have gotten it the first 10 times.<br /><br />There was a feeling of padded dialog throughout the film. More like a 45 minute Boy's Brief short rather than a fleshed out full-length film. It had a certain erotic flair, male nudity and sex appeal but overall the sum did not equal its parts.<br /><br />The 1st part: Boxer/Stalker storyline was the strongest and yet it too felt like it had been pulled thin. Bob has been following Tim for four years and only now is he confronting him? I felt as though their cat-mouse game was not developed enough to merit its conclusion. We needed more information about them and less Parking Lot/Locker scenes with Tim relentlessly saying ""What do you want?"" <br /><br />The 2nd part: Danny wants his buddy, Tony, to beat him up while he jacks-off. Tony doesn't seem to mind, but he doesn't even appear interested in exploring the implications of his homo erotic hobby -- not even after they do it in the nude. This tale lacks the all-important transition from ""I'm a straight boy smacking my guy friend around for fun"" to ""I think I might be gay and hitting him because I'd like to spread his ass and do him S/M style."" A very important thing to leave out.<br /><br />Clearly these stories each could have conveyed their points in half the time. The 3rd part with the man and woman slapping each other around adds to that thought. Furthermore, it was unnecessary and added nothing to the film. Yes, the actors did a fine job under the circumstances and the four male leads were very sexy. The make-up (bruises and cuts) however was on par with a grammar school talent show.<br /><br />There wasn't enough meat to this story to have any impact on the gay politic. The film made no statement, squandered time, and is not engaging or worthy enough for thoughtful investment. Its fatal flaw is its amateurish approach, that makes it ultimately impossible to take seriously.",negative,0
"Apparently, the people that wrote the back of the box did not bother to watch this so-called ""movie."" They described ""blindingly choreographed intrigue and violence."" I saw no ""intrigue."" I instead saw a miserable attempt at dialogue in a supposed kung fu movie. I saw no ""violence."" At least, I saw nothing which could cause me to suspend my disbelief as to what could possibly hurt a man with ""impervious"" skin--but here I am perhaps revealing too much of the ""plot."" Furthermore, as a viewer of many and sundry films (some of which include the occasional kung fu movie), I can authoritatively say that this piece of celluloid is unwatchable. Whatever you may choose to do, I will always remain<br /><br /> Correct,<br /><br /> Jonathan Tanner <br /><br /> <br /><br />P.S. I was not blinded by the choreography.",negative,0
"Honestly, I was disappointed in ""Expiration Date."" Super clever title and interesting premise, but I don't think it delivered. What was it about? The main character's desire to reconnect with his Native roots? Or, more likely, it was his need to overcome his fear of death. But, he wasn't set up as someone who has lived his life in fear -- it seems as if his life was going fine, but since doomsday is approaching he should now start worrying. I didn't buy it. Meanwhile, the supporting characters in the film didn't seem to have needs that blended into an overarching story. They were all just doing their thing, running parallel to the main character. Also, what was treated as a ""curse"" looked more like a coincidence. Who cursed the family? Why? When? Finally, why didn't he just plan on staying in his apartment all day on his birthday? Those are my criticisms, but I did love the shots of Seattle, cinematography was beautiful, acting was good in the times it wasn't outstanding.",negative,0
"Honestly - this short film sucks. the dummy used in the necro scene is pretty well made but still phony enough looking to ruin the viewing experience. the Unearthed DVD is crisp and clear and I haven't made up my mind if this helps or hinders it. If the film was a little grainy it might have added some ""creepiness factor"" to what was going on. I have no idea why this film has so much hype surrounding it other than the subject matter - but to be honest the necrophilia scenes in films like NEKROMANTIK and VISITOR Q among others, are more shocking than in AFTERMATH. All this talk about the film being about loneliness and all other manner of deep philosophy is bull****. This is an expensive, beautifully filmed turd. It's not that shocking, it's not that disgusting. if you insist on viewing it - rent it. I give it a 3 for the fact that not many people make explicit movies about necrophilia (there should definitely be a bigger selection for us sickos ;) - the filming is good and it does have some ""gore"" (if watching a rubbery looking doll get cut open is considered gore...) but other than that - absolutely nothing going for this over-hyped mess. On the other hand - GENESIS - Cerda's ""sequel"" to AFTERMATH (now available as a ""double feature"" released by Unearthed films) is an absolute masterpiece of a short film, really showing what a good director Cerda really is when given the right material. Although I don't care for AFTERMATH at all, GENESIS is so well made that I will forgive Cerda and Definitely keep an eye out for him in the future...",negative,0
